CustomerKey,RecommendedProductKey,Rank,RecommendationScore
11046,530,4,0.45812543366096264
11046,480,5,0.4412102573792535
11047,537,1,0.22531920212073128
11047,480,2,0.21757536564480243
11047,477,3,0.21236720197327275
11047,485,4,0.2096525405833729
11047,478,5,0.18815052682130637
11048,479,1,1.1036185872749331
11048,485,2,0.7938680078404327
11048,480,3,0.7874535120001821
11048,487,4,0.7492023285257304
11048,214,5,0.7236527424764779
11049,540,1,1.1790939057912193
11049,535,2,1.1636270645943747
11049,536,3,1.0357666358889301
11049,539,4,1.0307329157875569
11049,530,5,1.0093662774756753
11050,528,1,0.48110080618335405
11050,478,2,0.47298837786864506
11050,477,3,0.46422136363419886
11050,536,4,0.34099967529424885
11050,223,5,0.33490314756804956
11052,536,1,0.9400369531373237
11052,535,2,0.9347781626681154
11052,529,3,0.914724489508746
11052,477,4,0.8154407995081784
11052,530,5,0.8104377073047317
11053,477,1,0.3058380988567194
11053,528,2,0.28948839895499295
11053,478,3,0.28267398357582063
11053,537,4,0.27966266165871756
11053,485,5,0.25103609060539944
11054,477,1,0.6693354532645472
11054,478,2,0.5676862428117713
11054,530,3,0.4831175327858295
11054,485,4,0.4749264642728963
11054,223,5,0.4593347028064958
11055,478,1,1.270983764383907
11055,480,2,1.0752482611792922
11055,214,3,0.9053696204376177
11055,223,4,0.8971675948981754
11055,220,5,0.896907386106852
11056,479,1,1.1003193988560473
11056,223,2,0.8487051777214684
11056,485,3,0.7842915661019849
11056,214,4,0.7452027362853849
11056,528,5,0.7396190135722304
11057,477,1,0.23802205382129116
11057,485,2,0.22645912456050463
11057,478,3,0.21507014200160535
11057,537,4,0.2084078454120246
11057,479,5,0.1851441770831816
11058,477,1,0.6657126848352517
11058,478,2,0.5455907344564394
11058,528,3,0.4469422225910768
11058,530,4,0.44291867972182525
11058,485,5,0.44088177666866135
11059,480,1,1.02595699049782
11059,528,2,1.0119673361752741
11059,214,3,0.9971947104581529
11059,220,4,0.9668758713695099
11059,215,5,0.9458026691349125
11060,478,1,1.021192585912935
11060,223,2,0.665855680773249
11060,220,3,0.5287088692455806
11060,537,4,0.4931089112748536
11060,485,5,0.48244375036024895
11061,479,1,0.9019055959721742
11061,223,2,0.7169401800096836
11061,485,3,0.6596776280712613
11061,220,4,0.5487279819454529
11061,487,5,0.5467838504208542
11062,478,1,0.5114814695241112
11062,477,2,0.45759402541877214
11062,528,3,0.4457733358999255
11062,537,4,0.389335706248642
11062,223,5,0.33720737045771554
11063,479,1,0.9561194368357215
11063,485,2,0.6893800772646076
11063,220,3,0.6271940686735712
11063,214,4,0.6170341166898234
11063,215,5,0.5812585163708387
11064,477,1,0.7244289228474463
11064,485,2,0.3481444402539551
11064,223,3,0.24091154037020068
11064,214,4,0.24091050822533072
11064,537,5,0.22665409334062708
11065,528,1,0.9808599788716008
11065,529,2,0.6861017481048995
11065,535,3,0.5479839767791606
11065,530,4,0.539391437285196
11065,540,5,0.4883459228479178
11066,540,1,1.1782983410763308
11066,535,2,1.1475058149754096
11066,536,3,1.0446067295186265
11066,539,4,1.0267406158075778
11066,530,5,0.9807398639321254
11067,540,1,0.8163584780132345
11067,539,2,0.7672140580114366
11067,538,3,0.700189237629292
11067,530,4,0.5756345143769737
11067,535,5,0.5659943187089338
11068,480,1,1.6444732268328697
11068,537,2,1.379214754110284
11068,214,3,1.3355801232815414
11068,220,4,1.3297124667244948
11068,223,5,1.3113481102307012
11069,477,1,0.18306839683462528
11069,478,2,0.17429680622774904
11069,485,3,0.1678357124520442
11069,479,4,0.1545089655333864
11069,214,5,0.14173171791186884
11070,529,1,1.6644122124497616
11070,535,2,1.5567838278886312
11070,536,3,1.303323842603925
11070,540,4,1.2410036483370808
11070,214,5,1.17666922469762
11071,528,1,1.2582594342115672
11071,223,2,1.1530386267854777
11071,529,3,1.0810398460955528
11071,484,4,1.06641867210404
11071,214,5,0.9808969543557637
11072,478,1,1.1220618780242129
11072,223,2,0.7834326665213861
11072,220,3,0.647009992379841
11072,214,4,0.6431795906492717
11072,487,5,0.5847642822575427
11073,480,1,1.6197329606482498
11073,537,2,1.5531783317206054
11073,529,3,1.396404657798932
11073,214,4,1.3691334500800227
11073,530,5,1.2338524679454625
11074,528,1,1.4827740979671151
11074,529,2,1.2999462902899166
11074,530,3,1.102325626229969
11074,540,4,1.0055297559309955
11074,537,5,1.0026764411136448
11075,478,1,0.8561591039329348
11075,223,2,0.54535934976329
11075,214,3,0.45430983677424236
11075,220,4,0.44147693022404777
11075,487,5,0.4268695133911619
11076,477,1,0.408619312291552
11076,478,2,0.3468856709723308
11076,479,3,0.2966611732776453
11076,485,4,0.2749764219867197
11076,484,5,0.23225375971078405
11077,477,1,0.5848932940419918
11077,478,2,0.4787413009155381
11077,485,3,0.4151625722865891
11077,530,4,0.40331745384826445
11077,479,5,0.40057580862688885
11078,540,1,4.25150793300341
11078,220,2,3.725070136638137
11078,223,3,3.6045902535082104
11078,478,4,3.097208964190142
11078,464,5,2.6901938921882493
11079,214,1,0.6099155195701788
11079,220,2,0.6008239151380973
11079,215,3,0.5659560144045787
11079,487,4,0.5584007034252306
11079,485,5,0.5432525608315433
11080,480,1,0.922185692749346
11080,536,2,0.7186535680954941
11080,477,3,0.709456120358451
11080,215,4,0.6620484293106143
11080,535,5,0.6541007021421354
11081,528,1,1.2431054076526444
11081,540,2,1.0510432961641345
11081,539,3,0.9894748707260014
11081,530,4,0.9179464867843568
11081,538,5,0.9055025404149711
11082,478,1,1.025096377448523
11082,528,2,0.8610558085861102
11082,220,3,0.6853975027408783
11082,214,4,0.6823953840289395
11082,480,5,0.6621581100659523
11083,480,1,0.8373306928102822
11083,536,2,0.6890379156078505
11083,477,3,0.6060144106699933
11083,535,4,0.592916294114546
11083,220,5,0.5585994621989095
11084,478,1,0.9373687233888779
11084,223,2,0.6337751281894001
11084,537,3,0.6079496345031864
11084,528,4,0.6072512168449139
11084,484,5,0.5965910744140078
11085,480,1,0.7751323856406358
11085,536,2,0.6776828310600994
11085,535,3,0.592916294114546
11085,529,4,0.5028201815711713
11085,220,5,0.4617690723692338
11086,480,1,1.342777094504786
11086,540,2,1.0216856878853187
11086,535,3,0.9719972720257638
11086,539,4,0.9128367169256237
11086,536,5,0.896312381622191
11087,528,1,1.1403119626157592
11087,540,2,1.0021737615003208
11087,539,3,0.9006006740063672
11087,538,4,0.8412703332311413
11087,530,5,0.7676923412775621
11089,528,1,0.8573729874452055
11089,477,2,0.8086764078362304
11089,478,3,0.7584659827483088
11089,537,4,0.6744009875143567
11089,529,5,0.6667395355439576
11090,477,1,0.7569590633165089
11090,478,2,0.6087184900363101
11090,530,3,0.5040641545757268
11090,485,4,0.5036770057449413
11090,479,5,0.49771711297361065
11091,220,1,7.672404888832417
11091,478,2,6.119465473552782
11091,486,3,5.224389726933503
11091,487,4,4.8208098276978495
11091,485,5,4.27422360779159
11092,477,1,0.949990635986354
11092,478,2,0.4795328409853921
11092,214,3,0.4073222743389776
11092,223,4,0.3835730335835018
11092,220,5,0.38047903565862046
11093,477,1,0.809388286646234
11093,478,2,0.7688819143931875
11093,528,3,0.7525846323829898
11093,537,4,0.6413520945577422
11093,529,5,0.5607933054608241
11094,480,1,1.148216957609223
11094,537,2,0.8237495551977004
11094,536,3,0.711850692296416
11094,529,4,0.6884854591660611
11094,530,5,0.5310888363587735
11095,479,1,1.0005777220674172
11095,223,2,0.8118813947332154
11095,485,3,0.6955880415899363
11095,528,4,0.6164892318711844
11095,214,5,0.6044022939005848
11096,477,1,0.4301079432956246
11096,478,2,0.3651328595337958
11096,485,3,0.3030879830472502
11096,479,4,0.2865185800420794
11096,214,5,0.27817916701978784
11097,477,1,0.9951644274573368
11097,485,2,0.5386344729769585
11097,223,3,0.44197456664091395
11097,537,4,0.43925293968640533
11097,528,5,0.4291478843136478
11098,480,1,0.918086939033449
11098,478,2,0.8702520798051531
11098,537,3,0.7715812390595244
11098,479,4,0.7597366789439135
11098,536,5,0.6614169642827684
11099,223,1,1.2158501291620396
11099,214,2,0.8983900509493012
11099,220,3,0.8915460714161385
11099,487,4,0.8625157561298722
11099,485,5,0.8378255334497468
11100,478,1,1.0758911837629606
11100,223,2,0.6572044814893921
11100,220,3,0.6400244001072641
11100,214,4,0.6050564029378144
11100,484,5,0.5548202422514135
11101,478,1,1.0077345821704484
11101,223,2,0.6313220446111916
11101,214,3,0.6113881187683977
11101,220,4,0.59910673368387
11101,480,5,0.5685157842677723
11102,480,1,0.9520035085017771
11102,479,2,0.9248606574547009
11102,528,3,0.8920726200840419
11102,529,4,0.7303805095652759
11102,223,5,0.6719395027323001
11103,479,1,1.0831660564582233
11103,223,2,0.8425883306427304
11103,485,3,0.8054442835086636
11103,528,4,0.7270791531050128
11103,220,5,0.7077865142175043
11104,480,1,0.7852145033936179
11104,536,2,0.6054848258571989
11104,214,3,0.5921640303116548
11104,215,4,0.5829658203849157
11104,220,5,0.5691197894075957
11105,477,1,0.9409632143561141
11105,480,2,0.437361200541089
11105,487,3,0.4053218808569432
11105,478,4,0.386035124106424
11105,537,5,0.35954095108427925
11106,477,1,0.18252533939691917
11106,478,2,0.17734163142199325
11106,485,3,0.17635440041923944
11106,479,4,0.16607152850085743
11106,214,5,0.15672100433931496
11107,477,1,0.7307048996235019
11107,478,2,0.7099814374570174
11107,528,3,0.6879398833820364
11107,537,4,0.5706861068804697
11107,223,5,0.5065111079707597
11108,528,1,0.8104942118883359
11108,477,2,0.5174294831091457
11108,480,3,0.4895163441043734
11108,478,4,0.46149599354080384
11108,485,5,0.42685229135254615
11109,480,1,1.1066595926856244
11109,477,2,0.9381157766205908
11109,478,3,0.8748664178632165
11109,220,4,0.868368788391742
11109,214,5,0.8412752165782902
11110,478,1,0.8694589387951126
11110,223,2,0.5246710141481234
11110,214,3,0.4625657618064543
11110,220,4,0.4285855390036373
11110,487,5,0.4207440997287874
11111,479,1,1.1268539759708152
11111,480,2,1.0213624309452523
11111,214,3,0.9708633950346227
11111,220,4,0.9270245562905106
11111,215,5,0.8320307083909934
11112,478,1,0.5658328751044874
11112,477,2,0.5559950691990754
11112,528,3,0.5424781815746582
11112,537,4,0.46264037868540375
11112,223,5,0.4515238165182963
11113,480,1,1.4577611607516467
11113,537,2,1.2678594064464026
11113,529,3,1.032656689419256
11113,479,4,1.0206977602537324
11113,536,5,1.0174877836487446
11114,480,1,1.4813248088828543
11114,537,2,1.2858547487028218
11114,529,3,1.2338257802382173
11114,479,4,1.106433713217335
11114,530,5,1.0363523690914207
11115,528,1,0.9292458105053012
11115,529,2,0.8266637492200812
11115,530,3,0.6644794022773919
11115,540,4,0.5971123558729967
11115,537,5,0.5109833683415267
11116,528,1,1.4598315716955033
11116,529,2,1.3167131837078945
11116,530,3,1.0706770240111996
11116,479,4,1.0592120930174382
11116,540,5,1.0117937669303696
11117,479,1,1.1147817112245972
11117,528,2,0.8507266046622336
11117,214,3,0.8296257090841633
11117,537,4,0.8167891012070714
11117,220,5,0.802325156940923
11118,480,1,1.5969180548584723
11118,537,2,1.1930620534242713
11118,529,3,1.0912995533901784
11118,479,4,1.0838153828935255
11118,536,5,0.9494376488452477
11119,528,1,0.9959128875584391
11119,529,2,0.9352072260335407
11119,530,3,0.7420991781130575
11119,540,4,0.6632785783540818
11119,539,5,0.5883017737997069
11121,528,1,1.3727812551315501
11121,529,2,1.220072056190828
11121,479,3,1.0029856304592175
11121,530,4,0.9989779713743743
11121,540,5,0.9719870786876208
11122,477,1,0.882746079473718
11122,480,2,0.7246878433961028
11122,528,3,0.6851461798996241
11122,529,4,0.5020585121171657
11122,487,5,0.41481040498160415
11123,480,1,1.2659973383322471
11123,537,2,0.8777525029697905
11123,529,3,0.7817832691457922
11123,536,4,0.754905110963691
11123,530,5,0.6046845104413554
11124,479,1,0.926640853590637
11124,223,2,0.6877611930849741
11124,485,3,0.6408178997430113
11124,537,4,0.5645335698419479
11124,528,5,0.5628384471289992
11125,537,1,1.3628017257219793
11125,529,2,1.3216554919340617
11125,536,3,1.116432839725499
11125,530,4,1.087407080898836
11125,540,5,1.0785506883891416
11126,529,1,1.212129541619116
11126,528,2,1.1295688318882398
11126,535,3,0.9876892270065349
11126,484,4,0.9181488490802553
11126,540,5,0.9106994423575027
11127,480,1,1.0610092823943251
11127,540,2,0.7365356577900845
11127,535,3,0.6706686716319618
11127,536,4,0.6576306027839995
11127,539,5,0.6371105622992761
11128,480,1,1.5150274632278367
11128,540,2,1.1751064680536982
11128,214,3,1.1051760190465751
11128,215,4,1.0785725514977365
11128,223,5,1.0550185569680233
11129,478,1,0.1849276650979213
11129,485,2,0.17619462456992663
11129,477,3,0.16782928711487163
11129,537,4,0.15920800972089427
11129,479,5,0.11601991766639808
11130,528,1,0.8746105280683706
11130,529,2,0.527319384091721
11130,530,3,0.44494201015819673
11130,535,4,0.4254313061100862
11130,484,5,0.42185400356179037
11131,480,1,1.812758480034085
11131,214,2,1.350187105963419
11131,220,3,1.3182826853428082
11131,541,4,1.2924750473653854
11131,215,5,1.2867027029496871
11132,480,1,1.0546388966483269
11132,220,2,0.9440605879321852
11132,214,3,0.9357899766192561
11132,215,4,0.9069799927494697
11132,479,5,0.8966267987182414
11134,475,1,0.08196425470715489
11134,536,2,0.08014171300534115
11134,476,3,0.07799405074321644
11134,223,4,0.0712725690295109
11134,352,5,0.0615744697018631
11135,479,1,0.7198908003977575
11135,223,2,0.5033116115838052
11135,485,3,0.48575006346456234
11135,487,4,0.43780287916754695
11135,220,5,0.43095184862745517
11136,478,1,0.40918864665590704
11136,477,2,0.3360845705056172
11136,214,3,0.2805111712583981
11136,528,4,0.26546218224114526
11136,537,5,0.24634105080020552
11137,528,1,0.9808599788716008
11137,529,2,0.6861017481048995
11137,535,3,0.5479839767791606
11137,530,4,0.539391437285196
11137,540,5,0.4883459228479178
11138,540,1,0.6530598825778176
11138,539,2,0.623859809577876
11138,480,3,0.5303835508312709
11138,538,4,0.5110587049473019
11138,530,5,0.4027581420467904
11139,528,1,0.5742361308204951
11139,480,2,0.5302974364336823
11139,529,3,0.46801341194605706
11139,530,4,0.42092253174376865
11139,477,5,0.41457115082567236
11140,480,1,0.6552097584951335
11140,536,2,0.5506427737316573
11140,535,3,0.4512715063918164
11140,215,4,0.4048138493648472
11140,220,5,0.4041759445265921
11141,480,1,1.3058928149843203
11141,540,2,1.0157953103558024
11141,535,3,0.947269901000246
11141,536,4,0.9034543132134444
11141,539,5,0.8873786673539965
11142,540,1,4.871351335253879
11142,537,2,4.1110878193157046
11142,484,3,3.7337649367074266
11142,223,4,3.6419650684829192
11142,478,5,3.2387773488864497
11143,535,1,1.3638629785695386
11143,540,2,1.3415969365117477
11143,536,3,1.1769190521941124
11143,539,4,1.1700948642411382
11143,530,5,1.1536162362623086
11144,477,1,0.39652128764906414
11144,478,2,0.34957989743239326
11144,485,3,0.31898499956116233
11144,530,4,0.264212628925209
11144,484,5,0.26363193247862765
11145,479,1,0.7381667597110741
11145,485,2,0.5037195972064636
11145,223,3,0.4981898821858801
11145,487,4,0.4425777159785071
11145,220,5,0.4302130115130144
11146,480,1,1.5361399747885325
11146,537,2,1.5192794197557935
11146,536,3,1.2894149468974336
11146,220,4,1.1421804825917004
11146,214,5,1.1418500118268753
11147,477,1,0.8164950023886541
11147,528,2,0.7881999985115951
11147,478,3,0.7489021247253823
11147,529,4,0.6622961502319846
11147,537,5,0.6317612129443988
11148,537,1,1.5689556068041781
11148,536,2,1.4313762560461822
11148,529,3,1.2549257734077455
11148,530,4,1.0427128676487043
11148,484,5,0.9311460463403707
11149,537,1,0.985996741507524
11149,529,2,0.9247214427759476
11149,536,3,0.8900975195379938
11149,530,4,0.8236760780198489
11149,484,5,0.6953799531528383
11150,537,1,1.6402740216547809
11150,480,2,1.6031078716679863
11150,536,3,1.445639772543128
11150,529,4,1.3286701732779602
11150,477,5,1.2095330179447281
11151,477,1,0.7509512422640452
11151,528,2,0.7140991362903031
11151,478,3,0.6829865860616823
11151,530,4,0.6486615079150904
11151,537,5,0.6454134662112532
11152,485,1,0.14386418438650897
11152,478,2,0.13950658930767149
11152,537,3,0.11895499336377066
11152,477,4,0.11355954711891682
11152,561,5,0.08880510450783033
11153,540,1,1.0837241917807996
11153,535,2,1.0470292724999264
11153,536,3,0.9491568266523883
11153,539,4,0.9323900431620877
11153,538,5,0.8471754628781002
11154,478,1,0.12235213001814162
11154,485,2,0.11504198070242945
11154,537,3,0.1133296399139992
11154,477,4,0.10161298841928113
11154,220,5,0.08565057287329313
11155,478,1,0.14683967229790224
11155,477,2,0.12966217329391494
11155,485,3,0.12941626935334927
11155,537,4,0.114135095055691
11155,479,5,0.09433988502363008
11156,480,1,0.7710623939183694
11156,536,2,0.6044057006474627
11156,477,3,0.5811638941209841
11156,478,4,0.5513046954430867
11156,484,5,0.5394290496069214
11157,528,1,1.0340625118125288
11157,540,2,0.9065631617624681
11157,539,3,0.824400597806253
11157,538,4,0.7511396981153758
11157,530,5,0.6732429141505629
11158,478,1,0.4462686121800155
11158,477,2,0.39544768132851105
11158,223,3,0.31442840272986805
11158,214,4,0.27461081694327216
11158,537,5,0.2740014672479455
11159,535,1,1.3638629785695386
11159,540,2,1.3415969365117477
11159,536,3,1.1769190521941124
11159,539,4,1.1700948642411382
11159,530,5,1.1536162362623086
11160,528,1,0.41888446360534926
11160,529,2,0.4149779891306664
11160,537,3,0.39891594570089317
11160,530,4,0.37060437453385475
11160,535,5,0.34659715346878844
11161,480,1,1.4348074070679433
11161,540,2,1.1089440227678597
11161,214,3,1.0261932864491983
11161,215,4,1.0060249264867354
11161,535,5,0.963987878766575
11162,477,1,0.30125510575979164
11162,528,2,0.2916887542219994
11162,478,3,0.28644831033625817
11162,537,4,0.2616319255502574
11162,485,5,0.2546660290939847
11163,540,1,1.0390662971509161
11163,535,2,1.0172658251007503
11163,536,3,0.917274827489056
11163,539,4,0.9036027132702072
11163,538,5,0.8243815933007083
11164,540,1,1.2376503500708087
11164,535,2,1.196296981660639
11164,536,3,1.0949895364365925
11164,539,4,1.0696233519974412
11164,530,5,1.048482967700771
11165,528,1,0.7087243800649903
11165,480,2,0.7013376471760074
11165,540,3,0.6455100037663456
11165,539,4,0.5822149694664993
11165,538,5,0.48524303485984277
11166,480,1,1.2307417004563248
11166,540,2,0.9138775712528282
11166,535,3,0.8583934528227577
11166,536,4,0.8473198290296985
11166,539,5,0.8306204749203824
11167,528,1,0.6230650055174474
11167,480,2,0.4028448970390625
11167,477,3,0.39650920725711697
11167,478,4,0.3478215376884162
11167,485,5,0.3305882342677294
11168,536,1,1.0388153135222564
11168,535,2,0.9993162817806659
11168,529,3,0.9508929604842076
11168,477,4,0.9006326661658639
11168,478,5,0.864590779556862
11169,540,1,1.1737042851358577
11169,535,2,1.1589106128234798
11169,539,3,1.0484921593564531
11169,536,4,1.0443148848174981
11169,530,5,0.9715596652509075
11170,528,1,1.0236207210850443
11170,529,2,0.5658702799214428
11170,484,3,0.5108782747553763
11170,530,4,0.4943493522483278
11170,535,5,0.4785646273745665
11171,223,1,0.9229539873311128
11171,214,2,0.7978477443650915
11171,220,3,0.7775644460968972
11171,484,4,0.7327179626768364
11171,215,5,0.723908922170024
11172,540,1,0.6484658266373444
11172,539,2,0.6456113531267513
11172,480,3,0.5257221510446938
11172,538,4,0.5082203320824692
11172,528,5,0.39896149607893694
11173,528,1,0.7312697681161867
11173,480,2,0.7300237075269772
11173,540,3,0.6625889666812259
11173,539,4,0.5967988830452059
11173,538,5,0.5040613037054291
11174,535,1,1.3638629785695386
11174,540,2,1.3415969365117477
11174,536,3,1.1769190521941124
11174,539,4,1.1700948642411382
11174,530,5,1.1536162362623086
11175,478,1,1.2832410448413707
11175,480,2,1.005473978761709
11175,223,3,0.9776557248390367
11175,214,4,0.9459210388538026
11175,220,5,0.8630825144585998
11176,478,1,6.01996525596575
11176,464,2,5.1659460674618485
11176,487,3,4.352773913272344
11176,486,4,4.3500019244875245
11176,229,5,3.537050746326171
11177,535,1,1.2030618817049044
11177,540,2,1.197404542914317
11177,536,3,1.080833946167826
11177,539,4,1.077166069144402
11177,530,5,1.0457584506099804
11178,540,1,1.2183621797657411
11178,535,2,1.1886740602226562
11178,539,3,1.0772794892483335
11178,536,4,1.0761968839808305
11178,530,5,1.0002751761005066
11179,480,1,0.7523224945342557
11179,536,2,0.6497129788177184
11179,220,3,0.5302869635922852
11179,215,4,0.522838425525916
11179,214,5,0.5110615293548944
11180,480,1,1.4094258498662966
11180,540,2,1.1269601304906656
